image_name,mae,rmse,imae,irmse
0000000158.png,436.27518,945.9383,1.5489485,2.053381
0000000159.png,419.24527,1000.3444,1.532791,2.1319914
0000000160.png,432.79797,1021.19025,1.6285765,2.2593882
0000000161.png,401.56116,1015.0647,1.5261396,2.1276987
0000000162.png,386.42587,1021.8702,1.461692,2.1133745
0000000163.png,422.89334,1048.3976,1.6040704,2.1613863
0000000164.png,364.69055,960.7157,1.4586589,2.1672125
0000000165.png,403.12015,899.4656,1.6567839,2.2634084
0000000166.png,463.44797,1049.4985,1.7763033,2.6104605
0000000167.png,434.89606,914.1184,1.691773,2.491547
0000000168.png,506.92157,1077.907,1.9352956,3.400501
0000000169.png,505.9877,1052.243,1.9287004,4.258049
0000000170.png,463.11795,959.66766,1.8290769,4.439222
0000000171.png,448.07025,917.4361,1.7514583,4.258407
0000000172.png,500.30478,1004.35956,1.6251844,2.4810565
0000000173.png,440.30585,866.6585,1.5104917,1.9137934
0000000174.png,433.48013,896.6462,1.4557126,1.8146718
0000000175.png,434.56436,970.14136,1.5053834,1.8855418
0000000176.png,392.94855,955.55597,1.3770899,1.8013102
0000000177.png,349.87766,857.5697,1.3255622,1.7557276
0000000178.png,421.93604,981.7259,1.4905903,1.9373881
0000000179.png,378.15976,950.7532,1.3451282,1.7443262
0000000180.png,345.23804,1045.9458,1.1675322,1.6335062
0000000181.png,354.84842,1036.4738,1.3394284,1.8439606
0000000182.png,399.4935,1065.0155,1.47659,2.0989993
0000000183.png,428.2085,1124.7838,1.4974017,2.1256292
0000000184.png,423.01254,1117.4775,1.5498002,2.2327614
0000000185.png,395.73618,1176.7244,1.4772145,2.295291
0000000186.png,401.31967,1158.3206,1.5301211,2.5241816
0000000187.png,393.92224,1143.7673,1.4692489,2.7224228
0000000188.png,389.6426,1094.3795,1.4299504,2.123763
0000000189.png,386.98633,1186.6238,1.4340076,2.4853292
0000000190.png,371.48083,1235.3226,1.3825314,2.4516783
0000000191.png,397.07,1238.6688,1.4460427,2.5462623
0000000192.png,427.48407,1298.3257,1.5250854,3.0923004
0000000193.png,430.91562,1206.4894,1.5830746,3.0356588
0000000194.png,400.318,1258.6444,1.3865966,2.5757294
0000000195.png,381.26004,1141.5869,1.3405257,3.3452024
0000000196.png,392.10864,1210.7019,1.1782781,1.6575569
0000000197.png,364.7828,1147.6542,1.0700443,1.388174
0000000198.png,375.44443,1284.2559,1.0725237,1.4138757
0000000199.png,379.96298,1190.1227,1.160096,1.4666969
0000000200.png,356.13812,1328.3577,1.0102266,1.3632003
0000000201.png,393.0681,1351.5707,1.1605717,1.6240227
0000000202.png,405.147,1401.4175,1.2262306,1.8077099
0000000203.png,445.25372,1489.2605,1.434349,2.1852345
0000000204.png,438.03506,1467.8026,1.4433311,2.0074887
0000000205.png,480.33344,1443.4749,1.5677955,2.2781305
0000000206.png,510.49615,1497.7109,1.6519345,2.4226584
0000000207.png,484.5392,1454.8406,1.563996,2.2102797
0000000208.png,522.96826,1618.2697,1.5549443,2.343173
0000000209.png,453.79868,1425.7081,1.4567459,2.601996
0000000210.png,454.83896,1592.0177,1.3268437,2.5218987
0000000211.png,430.00027,1457.6426,1.3131806,2.881471
0000000212.png,415.22418,1486.1703,1.2575119,1.7610803
0000000213.png,469.91165,1586.3691,1.3333308,1.79809
0000000214.png,462.91214,1674.4065,1.2359658,1.8019599
0000000215.png,468.77924,1710.1602,1.1525908,1.8457142
0000000216.png,546.3805,1834.9532,1.3573442,1.9431375
0000000217.png,578.0432,1837.6926,1.2644656,2.1111994
0000000218.png,625.69495,2087.3286,1.2580283,2.0880666
0000000219.png,731.8544,2062.0713,1.4086772,2.2337446
0000000220.png,588.8899,1869.546,1.1262859,1.9089371
0000000221.png,617.5197,1819.7145,1.0732753,1.8740395
0000000222.png,555.2653,1727.3447,1.2144614,2.0322359
0000000223.png,563.76733,1723.8595,1.3344901,2.5232387
0000000224.png,600.1995,1776.1019,1.4778308,2.2406566
0000000225.png,632.2509,1882.7566,1.48856,2.7675936
0000000226.png,521.83746,1597.5397,1.3863361,2.9113333
0000000227.png,461.60394,1542.6239,1.2714614,1.7798047
0000000228.png,444.79193,1557.702,1.3229934,1.8179985
0000000229.png,412.42883,1504.8424,1.2484294,1.7961837
0000000230.png,395.75876,1494.2388,1.3013078,1.8669032
0000000231.png,403.419,1424.6777,1.4132684,2.06795
0000000232.png,423.34833,1586.5652,1.505558,2.2464988
0000000233.png,444.2252,1622.5715,1.6312791,2.3917682
0000000234.png,456.55057,1561.7126,1.6877389,2.3834224
0000000235.png,570.2975,2131.663,1.8038013,2.7127926
0000000236.png,551.9364,1925.1382,1.625947,2.4555953
0000000237.png,514.6975,1850.1091,1.5248402,2.4238467
0000000238.png,558.3393,1911.5204,1.5818442,2.3764608
0000000239.png,468.5906,1823.2142,1.2471268,2.184335
0000000240.png,470.77573,1711.7123,1.3006029,2.1073234
0000000241.png,502.58768,1934.064,1.3248941,2.2828083
0000000242.png,628.7003,2164.8076,1.4763485,2.5182626
0000000243.png,537.92126,1794.1139,1.3755938,2.3196657
0000000244.png,487.5621,1656.734,1.3037413,2.08516
0000000245.png,464.5241,1594.4646,1.2626777,1.9239099
0000000246.png,470.1113,1692.9034,1.2708448,2.067627
0000000247.png,459.49573,1567.6589,1.2313613,1.8648136
0000000248.png,474.39734,1648.1151,1.2387059,1.8903958
0000000249.png,445.18222,1578.6755,1.1873968,1.850638
0000000250.png,463.72592,1613.9858,1.2133945,1.920791
0000000251.png,474.0649,1583.7882,1.242049,1.9397488
