image_name,mae,rmse,imae,irmse
2018-10-25-07-37-26_2018-10-25-07-49-56-611.png,4995.4473,10916.5205,5.461263,9.351975
2018-10-25-07-37-26_2018-10-25-07-49-59-209.png,1406.6992,2866.5942,2.3662133,5.6199093
2018-10-25-07-37-26_2018-10-25-07-50-02-217.png,1719.3655,4609.0664,2.445771,5.897214
2018-10-25-07-37-26_2018-10-25-07-50-07-218.png,2249.532,4420.158,3.545539,7.029626
2018-10-25-07-37-26_2018-10-25-07-50-09-617.png,1257.6068,2621.5718,2.0419014,5.412173
2018-10-25-07-37-26_2018-10-25-07-50-09-717.png,1353.3861,3346.0637,2.1326666,5.71782
2018-10-25-07-37-26_2018-10-25-07-50-10-717.png,1500.7114,3291.41,2.3297424,6.309796
2018-10-25-07-37-26_2018-10-25-07-50-11-218.png,1173.9196,2413.332,2.174822,5.2623982
2018-10-25-07-37-26_2018-10-25-07-50-13-221.png,1495.0325,3317.3972,2.6866329,6.689585
2018-10-25-07-37-26_2018-10-25-07-50-13-720.png,1291.561,2653.6924,2.4891236,6.1507926
2018-10-25-07-37-26_2018-10-25-07-50-14-720.png,953.6175,2398.192,2.3040743,5.8429546
2018-10-25-07-37-26_2018-10-25-07-50-17-724.png,885.21985,2213.1519,2.7657554,6.7233825
2018-10-25-07-37-26_2018-10-25-07-50-19-223.png,811.17096,2555.3054,2.8642237,8.075846
2018-10-25-07-37-26_2018-10-25-07-50-19-722.png,779.3166,2365.9111,3.4364438,9.695406
2018-10-25-07-37-26_2018-10-25-07-50-24-226.png,1258.3762,5687.137,6.055332,12.921023
2018-10-25-07-37-26_2018-10-25-07-50-47-839.png,1318.7551,4417.4263,3.489518,7.3527904
2018-10-25-07-37-26_2018-10-25-07-50-51-241.png,973.2971,2867.3022,3.4287758,11.789316
2018-10-25-07-37-26_2018-10-25-07-50-59-347.png,1569.7332,3936.1812,3.3600295,9.989415
2018-10-25-07-37-26_2018-10-25-07-51-07-850.png,2069.9373,5147.948,4.609476,21.181887
2018-10-25-07-37-26_2018-10-25-07-51-14-254.png,2003.685,4820.672,3.0681489,7.5083814
2018-10-25-07-37-26_2018-10-25-07-51-18-864.png,1506.0746,2954.0308,2.1708355,5.675123
2018-10-25-07-37-26_2018-10-25-07-51-30-162.png,1600.8735,3632.9863,2.468172,5.8126793
2018-10-25-07-37-26_2018-10-25-07-51-31-265.png,1832.6038,4349.97,2.4765794,5.6535516
2018-10-25-07-37-26_2018-10-25-07-51-31-869.png,1596.394,3889.3564,2.2948742,5.334391
2018-10-25-07-37-26_2018-10-25-07-51-34-378.png,1928.9199,5187.798,2.558491,6.3402095
