image_name,mae,rmse,imae,irmse
2047.png,29187.812,43904.664,28.904396,298.8156
2048.png,36182.84,53360.875,31.691504,93.85198
2049.png,29291.996,44217.723,28.169422,82.53969
2051.png,32964.766,50547.746,26.568085,98.750595
2055.png,30477.908,49021.4,29.12036,187.4321
2060.png,40617.03,61710.996,1606.5515,396554.16
2063.png,44087.703,67750.85,26.215263,329.73157
2065.png,37267.9,56429.91,29.954145,381.1476
2068.png,35730.34,53262.805,29.86254,136.89069
2070.png,34472.94,51412.438,1715.9003,410619.5
2072.png,27792.203,42687.22,31.078327,180.29784
2085.png,27130.375,43855.99,29.75943,157.60896
2087.png,32708.79,51308.07,34.93967,1042.1467
2088.png,27589.822,46980.848,31.672783,218.73047
2090.png,33020.227,51935.14,34.833393,61.371525
2092.png,34105.676,52520.99,36.25244,91.54319
2094.png,28965.662,46982.707,32.92581,37.175644
2097.png,31619.76,47750.465,35.596214,57.003147
2106.png,36346.22,59364.797,1510.9299,382643.38
2107.png,33581.23,53735.945,40.263744,184.4368
2108.png,35626.973,63458.758,39.023075,128.96014
2109.png,37273.555,64563.77,41.40638,194.33562
211.png,24700.205,32894.25,39.80566,43.33817
2111.png,38908.246,63995.215,30.805735,169.36546
2117.png,35899.477,62050.902,36.27165,260.282
2119.png,32554.67,56998.86,35.24256,339.54773
2122.png,30629.502,50010.62,32.91103,113.9304
2127.png,36316.67,51361.793,34.657738,45.18086
2129.png,36872.312,50809.78,35.395237,364.43243
2141.png,30884.176,43090.566,32.24945,91.5827
2144.png,35439.5,49551.117,32.47609,100.140144
2147.png,28825.5,39855.457,29.555037,42.77841
2148.png,30179.834,41227.254,30.08045,76.64036
2153.png,20399.969,32514.586,27.61157,192.08751
2157.png,36212.2,52176.508,29.315575,65.05153
2158.png,25826.729,35931.84,29.620615,46.33332
2160.png,23662.107,32452.336,1412.5667,372019.75
2163.png,23028.518,32420.318,30.098026,194.1066
2165.png,21266.518,31335.297,29.109505,159.10771
2170.png,20822.463,30615.846,26.858677,46.668823
2171.png,19617.867,29282.2,24.436775,31.360134
2174.png,22864.434,34353.668,34.21975,968.6423
2176.png,21640.76,34263.625,1173.4625,338235.78
2178.png,25940.152,40660.71,28.937632,154.65088
2185.png,31006.617,51405.6,27.220495,81.14473
2186.png,37657.3,63337.086,30.399475,341.00345
2202.png,26093.936,39664.613,23.177132,37.506466
2205.png,24707.906,36070.645,22.413824,29.390259
2208.png,21424.895,32913.844,21.079962,27.578434
2211.png,19982.475,30542.588,21.0302,29.525661
2213.png,30080.525,43837.977,23.972246,32.06316
2216.png,30422.9,45440.777,26.711533,181.85464
2218.png,28806.43,44640.184,27.243057,417.35315
2222.png,28244.031,44887.094,25.99843,81.42406
2225.png,30564.8,45210.477,29.250149,97.87226
2227.png,31494.963,45804.297,28.853754,172.06693
2228.png,29636.918,41773.703,28.854002,46.23376
223.png,28040.012,41645.426,28.911697,108.683914
2230.png,29697.717,44413.363,28.363592,212.36246
2231.png,29196.729,43101.816,27.248428,41.972435
2232.png,29582.402,43192.0,27.601559,66.64261
2234.png,30717.443,43381.7,28.033796,65.711914
225.png,33187.34,49023.387,34.679527,440.31674
2250.png,27181.473,40335.29,1114.9668,329356.7
2252.png,25960.482,41107.6,21.903646,58.227177
2254.png,28500.623,43768.87,24.142565,379.47296
2257.png,25989.357,42596.51,21.986082,217.96022
2259.png,35442.938,51571.586,31.776642,78.08459
2260.png,33162.203,49147.887,28.413359,164.77597
2262.png,32439.342,47652.69,27.293985,59.11901
2269.png,32246.512,47735.965,28.503305,74.65737
2273.png,31171.525,44285.9,30.151924,297.24207
2274.png,29947.19,43118.312,28.143055,35.51331
2275.png,28519.201,40470.65,28.078209,86.390434
2289.png,23287.074,38227.22,22.614237,76.9651
2292.png,23808.174,37781.77,22.376451,80.68643
2293.png,23244.322,37290.57,22.78427,240.19102
2294.png,23329.61,37326.535,1145.7028,335116.0
