image_name,mae,rmse,imae,irmse
1113.png,23372.172,29075.535,27.467245,31.157135
1114.png,23898.52,28986.59,26.123724,29.298811
1115.png,24703.328,29459.22,25.692339,28.898922
1116.png,23895.639,28500.338,26.135166,29.381989
1117.png,23725.46,28453.783,26.4918,29.751175
1118.png,24309.824,28841.873,25.838089,29.004152
1119.png,24865.422,29298.693,25.170506,28.401365
112.png,26045.754,31330.852,25.472992,29.967577
1120.png,24088.12,28652.229,25.58658,28.29513
1121.png,22999.777,27849.283,26.648129,29.535437
1122.png,22228.275,27432.973,28.0377,31.016613
1123.png,22882.295,28535.684,27.853178,30.82866
1124.png,22994.846,28671.346,27.99612,31.184383
1125.png,23099.914,28507.04,27.557285,30.663671
1126.png,25260.564,30762.062,25.55982,28.961922
1127.png,25738.967,30919.348,24.46781,27.49544
1128.png,25489.725,30945.248,24.908695,27.979275
1129.png,24419.998,30188.383,26.648613,29.983482
113.png,25114.545,30507.863,26.473553,30.565535
1130.png,23816.479,29449.824,27.677145,31.152111
1131.png,23550.482,28508.42,26.948977,30.258541
1132.png,23626.014,28660.758,26.878698,30.03512
1133.png,23681.016,28679.361,26.984196,30.225641
1134.png,23306.36,28469.826,27.189663,30.038855
1135.png,25624.027,31407.39,25.181755,28.206806
1136.png,24538.004,30099.055,26.277664,29.19515
1137.png,24532.266,30169.816,26.460323,29.580353
1138.png,25417.549,31022.322,25.859995,29.383142
1139.png,25987.402,31637.953,25.181303,28.597935
114.png,24610.21,30021.834,26.922457,30.988262
1140.png,25583.88,31389.22,25.66707,28.911926
1141.png,24511.422,30565.188,26.935839,30.57424
1142.png,25184.406,30637.201,26.767588,30.44974
1143.png,25023.492,30419.143,26.569355,30.200182
1144.png,24520.213,29288.97,26.167395,29.519371
1145.png,21953.525,25226.816,27.148628,30.12788
1146.png,19903.217,22725.39,29.097363,31.778976
1147.png,19630.316,22578.635,29.824257,32.781902
1148.png,20572.86,24440.414,29.193216,32.08935
1149.png,21260.025,27488.123,30.628717,33.677032
115.png,24442.088,30972.498,28.157999,31.703568
1150.png,22856.521,30775.256,31.12084,34.8636
1151.png,23752.719,31944.312,30.260462,34.069984
1152.png,24963.332,32646.143,28.423908,32.48176
1153.png,24685.217,32429.564,29.289364,33.276924
1154.png,24138.28,31677.156,29.242426,33.18543
1155.png,25242.91,33299.51,28.518152,32.656357
1156.png,28564.83,36697.89,26.240494,30.837206
1157.png,28639.56,36655.0,26.092186,30.696718
1158.png,28920.242,36900.68,25.003035,29.714174
1159.png,28771.14,36941.9,25.384136,29.7073
116.png,24187.432,30808.152,28.472433,31.962393
1160.png,28609.8,36732.793,25.34758,29.67596
1161.png,28772.957,36603.05,25.764307,30.199623
1162.png,28028.064,35712.723,27.070738,31.810923
1163.png,31176.566,38189.5,24.4833,29.419638
1164.png,27412.176,33254.68,25.44975,29.696253
1165.png,27551.307,33397.605,25.511557,29.720407
1166.png,26833.434,32310.309,25.50129,29.647041
1167.png,27182.266,32536.41,24.77199,28.88995
1168.png,26754.844,31899.31,24.910866,28.971304
1169.png,26692.127,31521.527,24.496986,28.371872
